id_binyan,lat,lon,height,height_source,floors,height_recorded,height_dsm,building_type,building_name,year
23549,32.0844293,34.7932118,18.4,recorded,4.0,18.4,18.57398,מבנה רגיל, ,1966.0
23551,32.0844683,34.7927953,16.65,recorded,4.0,16.65,14.822129,מבנה רגיל, ,1961.0
23574,32.0865422,34.7838244,16.18,recorded,4.0,16.18,13.30907,מבנה רגיל, ,1957.0
23576,32.0870464,34.7792692,15.95,recorded,4.0,15.95,14.594999,מבנה רגיל, ,1958.0
23583,32.088333,34.7748342,8.28,recorded,2.0,8.28,12.057499,מבנה רגיל, ,1940.0
23608,32.087326,34.7807782,17.25,recorded,4.0,17.25,15.139999,מבנה רגיל, ,1958.0
23610,32.0873374,34.7763525,10.25,recorded,3.0,10.25,11.04598,מבנה רגיל, ,1966.0
23615,32.0873313,34.7752899,16.15,recorded,4.0,16.15,14.556286,מבנה רגיל, ,1934.0
23617,32.0873837,34.7759869,16.08,recorded,2.0,16.08,12.238815,מבנה רגיל, ,1934.0
23619,32.0874167,34.7782813,18.14,recorded,4.0,18.14,16.976938,מבנה רגיל, ,1951.0
23642,32.087727,34.7776192,15.99,recorded,4.0,15.99,17.102596,מבנה רגיל, ,1955.0
23644,32.0877981,34.777165,20.0,recorded,4.0,20.0,17.460571,מבנה רגיל, ,1953.0
23649,32.0878548,34.776837,14.38,recorded,2.0,14.38,13.138693,מבנה רגיל, ,1963.0
23651,32.0879377,34.7761086,17.88,recorded,2.0,17.88,16.053003,מבנה רגיל, ,1952.0
23674,32.0842689,34.7923419,16.75,recorded,4.0,16.75,14.514999,מבנה רגיל, ,1960.0
23676,32.0888482,34.7770971,17.4,recorded,4.0,17.4,16.481361,מבנה רגיל, ,0.0
23683,32.0885203,34.7740128,15.04,recorded,2.0,15.04,11.170496,מבנה רגיל, ,1937.0
23708,32.0891051,34.7722131,20.87,recorded,4.0,20.87,20.121162,מבנה רגיל, ,1985.0
23710,32.0891763,34.7725852,12.28,recorded,3.0,12.28,14.632609,מבנה רגיל, ,1959.0
23717,32.088745,34.7733482,20.36,recorded,1.0,20.36,27.354334,מבנה רגיל, ,1936.0
23719,32.084935,34.7862636,33.53,recorded,7.0,33.53,33.003006,מבנה רגיל, ,1967.0
23744,32.0868168,34.786323,16.49,recorded,4.0,16.49,15.987419,מבנה רגיל, ,0.0
23749,32.0853325,34.7921303,22.57,recorded,4.0,22.57,20.020136,מבנה רגיל, ,1962.0
23751,32.0838215,34.7930242,15.41,recorded,4.0,15.41,15.620945,מבנה רגיל, ,1960.0
23774,32.089222,34.7730298,11.42,recorded,2.0,11.42,18.881828,מבנה רגיל, ,1962.0
23776,32.0896195,34.7726767,8.82,recorded,2.0,8.82,8.663794,מבנה רגיל, ,
23783,32.0883731,34.7739782,12.27,recorded,2.0,12.27,23.21,מבנה רגיל, ,0.0
23785,32.0883888,34.7737221,16.94,recorded,4.0,16.94,25.816902,מבנה רגיל, ,1938.0
23808,32.0885746,34.7748959,13.24,recorded,3.0,13.24,13.440322,מבנה רגיל, ,1940.0
23810,32.0885902,34.7726638,20.58,recorded,4.0,20.58,20.643599,מבנה רגיל, ,1982.0
23842,32.0812298,34.7924446,8.38,recorded,2.0,8.38,9.323729,מבנה רגיל, ,1991.0
23844,32.0812647,34.7922029,8.57,recorded,2.0,8.57,8.393824,מבנה רגיל, ,1949.0
23849,32.0864153,34.7761431,15.91,recorded,4.0,15.91,19.113556,מבנה רגיל, ,1952.0
23851,32.0865299,34.7756624,15.59,recorded,4.0,15.59,17.206322,מבנה רגיל, ,
23853,32.0815496,34.7938198,18.03,recorded,3.0,18.03,16.943617,מבנה רגיל, ,1949.0
23874,32.0787746,34.7920479,13.22,recorded,3.0,13.22,17.048708,מבנה רגיל, ,0.0
23876,32.0786125,34.7916997,17.6,recorded,3.0,17.6,17.657335,מבנה רגיל, ,1954.0
23878,32.0783591,34.791931,17.28,recorded,3.0,17.28,16.61015,מבנה רגיל, ,1954.0
23883,32.0870213,34.7732885,23.89,recorded,5.0,23.89,25.919786,מבנה רגיל, ,1964.0
23885,32.0869196,34.7733037,26.98,recorded,6.0,26.98,26.579006,מבנה רגיל, ,1980.0
23908,32.0830588,34.7852577,16.8,recorded,3.0,16.8,14.7881,מבנה רגיל, ,0.0
23910,32.086509,34.7708465,21.15,recorded,3.0,21.15,21.880714,מבנה רגיל, ,1952.0
23917,32.0824803,34.7815583,16.27,recorded,4.0,16.27,15.25673,מבנה רגיל, ,1957.0
23919,32.0823361,34.7874841,15.77,recorded,3.0,15.77,15.994861,מבנה רגיל, ,1958.0
23952,32.084829,34.7756803,12.52,recorded,3.0,12.52,11.334605,מבנה רגיל, ,1965.0
23954,32.0829713,34.7893323,19.2,recorded,4.0,19.2,17.447775,מבנה רגיל, ,1958.0
23978,32.0851112,34.7735231,19.83,recorded,4.0,19.83,19.61728,מבנה רגיל, ,1947.0
23980,32.0857252,34.7713136,17.78,recorded,3.0,17.78,17.141459,מבנה רגיל, ,1976.0
23985,32.0819917,34.7921819,10.58,recorded,1.0,10.58,10.337147,מבנה רגיל, ,2005.0
23987,32.082101,34.7929572,11.24,recorded,2.0,11.24,7.48439,מבנה רגיל, ,1949.0
24010,32.0807655,34.7923524,6.39,recorded,2.0,6.39,10.99625,מבנה רגיל, ,1953.0
24012,32.080523,34.7923981,10.62,recorded,2.0,10.62,11.856511,מבנה רגיל, ,2002.0
28980,32.0871998,34.7841423,4.28,recorded,1.0,4.28,10.0,מבנה ארעי, ,
28987,32.085232,34.7867123,17.51,recorded,4.0,17.51,15.327544,מבנה רגיל, ,1958.0
28994,32.0846918,34.790297,1.28,recorded,1.0,1.28,1.6599998,מבנה רגיל, ,
29012,32.084052,34.7944952,20.1,recorded,4.0,20.1,22.415,מבנה רגיל, ,1971.0
29030,32.0846275,34.790419,7.23,recorded,1.0,7.23,5.42,מבנה רגיל, ,
29044,32.0849196,34.7913158,3.03,recorded,1.0,3.03,2.4650002,מבנה ארעי, ,
29055,32.0878185,34.7785196,6.77,recorded,1.0,6.77,9.865672,מבנה ארעי, ,
29062,32.0842892,34.7885258,16.09,recorded,4.0,16.09,15.377645,מבנה רגיל, ,1962.0
29069,32.0887647,34.7745149,6.02,recorded,1.0,6.02,7.5172415,מבנה ארעי, ,
29073,32.0888875,34.7756803,18.36,recorded,4.0,18.36,20.910305,מבנה רגיל, ,1953.0
29080,32.0887313,34.7753186,11.46,recorded,1.0,11.46,15.674999,תחנת אוטובוס, ,
29087,32.0857177,34.7731041,1.06,recorded,1.0,1.06,23.400002,מבנה ארעי, ,
29094,32.080279,34.7924726,9.01,recorded,1.0,9.01,6.500199,מבנה רגיל, ,
29105,32.0828332,34.7868892,28.5,recorded,5.0,28.5,27.102049,מבנה רגיל, ,2003.0
29119,32.0812508,34.7921349,5.3,recorded,1.0,5.3,4.467274,מבנה ארעי, ,
29123,32.0817099,34.7935626,2.3,recorded,1.0,2.3,1.8370966,מבנה ארעי, ,
29130,32.0809508,34.7923755,7.76,recorded,1.0,7.76,4.0541377,מבנה ארעי, ,
29137,32.0810434,34.7921571,9.11,recorded,2.0,9.11,7.254999,מבנה רגיל, ,1950.0
29148,32.0861271,34.7772835,34.11,recorded,7.0,34.11,36.809998,מבנה רגיל, ,1990.0
29162,32.0857816,34.7693723,0.45,recorded,1.0,0.45,1.4449997,מבנה ארעי, ,
29173,32.0848081,34.7814097,16.9,recorded,4.0,16.9,17.075,מבנה רגיל, ,1951.0
29180,32.0812443,34.7859873,66.43,recorded,16.0,66.43,65.51656,מבנה רגיל, ,1977.0
29187,32.0833573,34.7811293,19.85,recorded,4.0,19.85,17.737436,מבנה רגיל, ,1964.0
29198,32.0854191,34.7763974,27.14,recorded,7.0,27.14,27.281317,מבנה רגיל, ,1969.0
29205,32.0850294,34.7746335,16.23,recorded,1.0,16.23,17.025,מבנה רגיל, ,
29212,32.0837512,34.7761726,9.11,recorded,1.0,9.11,6.9772086,מבנה ארעי, ,
29230,32.0810555,34.7918633,5.91,recorded,1.0,5.91,5.0784626,מבנה ארעי, ,
29237,32.081878,34.791021,24.24,recorded,6.0,24.24,23.264627,מבנה רגיל, ,1964.0
29248,32.0805278,34.7908014,8.29,recorded,1.0,8.29,0.45591077,מבנה רגיל, ,
29255,32.0808573,34.7918568,4.81,recorded,1.0,4.81,6.16,מבנה רגיל, ,1950.0
29262,32.081115,34.7890208,3.54,recorded,1.0,3.54,5.5566683,מבנה ארעי, ,
29273,32.0833442,34.7888215,17.2,recorded,3.0,17.2,16.222162,מבנה רגיל, ,0.0
29572,32.0835805,34.7720314,23.16,recorded,1.0,23.16,21.739998,מבנה רגיל, ,1940.0
29597,32.0778988,34.7829593,17.85,recorded,4.0,17.85,16.88,מבנה רגיל, ,1957.0
29622,32.0838759,34.7704065,23.93,recorded,6.0,23.93,23.362484,מבנה רגיל, ,1990.0
29633,32.0734637,34.7747898,16.49,recorded,3.0,16.49,11.975638,מבנה רגיל, ,1946.0
29658,32.0739095,34.7733876,14.86,recorded,3.0,14.86,10.866089,מבנה רגיל, ,1940.0
29665,32.0742645,34.7685385,18.16,recorded,4.0,18.16,14.449466,מבנה רגיל, ,1938.0
29672,32.0751689,34.7717768,24.14,recorded,6.0,24.14,20.749786,מבנה רגיל, ,2001.0
29683,32.0715874,34.7696569,11.18,recorded,1.0,11.18,3.7737503,תחנת אוטובוס, ,
29690,32.0746866,34.7684063,5.07,recorded,1.0,5.07,3.3646781,מבנה ארעי, ,
29708,32.0715567,34.7726627,3.09,recorded,1.0,3.09,5.5317917,מבנה ארעי, ,
29715,32.0726959,34.769408,15.49,recorded,1.0,15.49,15.055,מבנה ארעי, ,
29733,32.0771906,34.7686042,21.22,recorded,4.0,21.22,16.760386,מבנה רגיל, ,1939.0
29740,32.0756249,34.769415,2.48,recorded,1.0,2.48,0.15499973,מבנה רגיל, ,
29747,32.0758764,34.7709433,4.05,recorded,1.0,4.05,2.0047886,מבנה ארעי, ,
29758,32.068318,34.7828642,13.53,recorded,1.0,13.53,13.24418,מבנה רגיל, ,1964.0
29765,32.0695162,34.7868169,24.0,recorded,6.0,24.0,21.126225,מבנה רגיל, ,1962.0
29772,32.0666508,34.7826628,21.84,recorded,4.0,21.84,17.372915,מבנה רגיל, ,1963.0
29783,32.0668206,34.7832204,16.95,recorded,4.0,16.95,14.276504,מבנה רגיל, ,1964.0
29790,32.0657744,34.7802085,16.07,recorded,4.0,16.07,13.404999,מבנה רגיל, ,1959.0
29797,32.0633205,34.7751174,3.92,recorded,1.0,3.92,3.0499992,מבנה ארעי, ,
29801,32.062563,34.7737076,64.52,recorded,1.0,64.52,61.25007,מבנה רגיל, ,
29808,32.0982457,34.8005708,18.71,recorded,4.0,18.71,17.36151,מבנה רגיל, ,1972.0
29833,32.0936024,34.8000062,3.49,recorded,1.0,3.49,3.6324997,מבנה ארעי, ,
29847,32.0974339,34.7982049,2.72,recorded,1.0,2.72,5.495,מבנה ארעי, ,
29858,32.0925415,34.794364,18.58,recorded,4.0,18.58,17.911037,מבנה רגיל, ,1971.0
29865,32.0921053,34.7888905,15.26,recorded,3.0,15.26,12.866788,מבנה רגיל, ,1971.0
29876,32.0940572,34.7916374,8.37,recorded,3.0,8.37,13.900446,מבנה רגיל, ,1956.0
29890,32.0930657,34.7955125,18.58,recorded,4.0,18.58,16.79794,מבנה רגיל, ,1968.0
29902,32.0938489,34.7972349,31.97,recorded,1.0,31.97,30.97379,מבנה ארעי, ,
29909,32.0929735,34.7930281,8.93,recorded,2.0,8.93,10.624515,מבנה רגיל, ,1969.0
29916,32.0933157,34.7930005,9.04,recorded,2.0,9.04,8.085173,מבנה רגיל, ,1951.0
28754,32.1003707,34.7746346,5.95,recorded,1.0,5.95,4.5057526,מבנה רגיל, ,1933.0
28761,32.0936644,34.7725882,20.6,recorded,5.0,20.6,19.72621,מבנה רגיל, ,2001.0
28763,32.0941063,34.7735333,44.79,recorded,10.0,44.79,42.488293,מבנה ציבור,מלון טל,1977.0
28797,32.0888112,34.7722313,4.74,recorded,1.0,4.74,9.5,מבנה ארעי, ,
28822,32.0882533,34.7718902,6.18,recorded,1.0,6.18,11.0,מבנה ארעי, ,
28827,32.0842683,34.7970392,5.39,recorded,1.0,5.39,4.8266387,מבנה רגיל, ,
28861,32.0860271,34.7920185,15.74,recorded,4.0,15.74,14.6277895,מבנה רגיל, ,1962.0
28886,32.0897276,34.770819,72.29,recorded,2.0,72.29,91.32927,מבנה רגיל,בית מלון הילטון,
28888,32.0890457,34.770448,58.16,recorded,2.0,58.16,52.31281,מבנה רגיל,בית מלון הילטון,
28895,32.0851462,34.7895539,9.7,recorded,1.0,9.7,5.005001,תחנת אוטובוס, ,
28920,32.0868211,34.7823789,54.46,recorded,1.0,54.46,65.29776,מבנה רגיל,בניין השקם,
28922,32.0884027,34.7768517,6.94,recorded,1.0,6.94,12.0,מבנה ארעי, ,
28927,32.0883773,34.7770194,6.72,recorded,1.0,6.72,13.0,מבנה ארעי, ,
28929,32.0854392,34.7870459,17.44,recorded,1.0,17.44,18.0,מבנה ציבור,בית ספר יסודי התורה,1961.0
28952,32.088492,34.7759234,19.55,recorded,4.0,19.55,19.490713,מבנה רגיל, ,2002.0
28956,32.0876837,34.7750591,12.06,recorded,1.0,12.06,15.18,תחנת אוטובוס, ,
28963,32.086189,34.7797914,1.98,recorded,1.0,1.98,2.0900002,מבנה ארעי, ,
28986,32.0848691,34.7877881,7.95,recorded,1.0,7.95,7.2299995,מבנה רגיל, ,
28988,32.0856938,34.7918584,13.43,recorded,4.0,13.43,13.029999,מבנה רגיל, ,1958.0
28995,32.0846027,34.7903994,2.25,recorded,1.0,2.25,3.8882346,מבנה רגיל, ,
29022,32.0854462,34.7944462,20.25,recorded,4.0,20.25,18.797087,מבנה רגיל, ,1967.0
29029,32.0847565,34.7903183,7.18,recorded,1.0,7.18,5.496666,מבנה רגיל, ,
29054,32.0881362,34.7767674,3.99,recorded,1.0,3.99,15.494167,מבנה ארעי, ,
29056,32.0880334,34.7770889,12.33,recorded,1.0,12.33,11.0,מבנה ארעי, ,
29061,32.086621,34.7807325,5.3,recorded,1.0,5.3,11.244999,מבנה ארעי, ,
29063,32.0891748,34.773246,11.42,recorded,1.0,11.42,11.005025,מבנה ארעי, ,
29086,32.0857828,34.7733193,30.17,recorded,6.0,30.17,28.042938,מבנה רגיל, ,2007.0
29088,32.086852,34.7713691,24.54,recorded,4.0,24.54,22.918344,מבנה רגיל, ,2006.0
29095,32.0800049,34.792561,8.79,recorded,1.0,8.79,5.9908814,מבנה רגיל, ,1950.0
29097,32.080114,34.7919489,5.44,recorded,1.0,5.44,5.833531,מבנה רגיל, ,1950.0
29120,32.0813486,34.7930916,11.49,recorded,2.0,11.49,9.448637,מבנה רגיל, ,2006.0
29122,32.0864783,34.7758747,19.77,recorded,4.0,19.77,20.388115,מבנה רגיל, ,1965.0
29129,32.0818473,34.7930739,8.29,recorded,2.0,8.29,8.0700445,מבנה רגיל, ,1950.0
29927,32.0936517,34.7922254,10.28,recorded,2.0,10.28,10.57,מבנה רגיל, ,1951.0
29941,32.0937418,34.7929504,10.46,recorded,2.0,10.46,10.541234,מבנה רגיל, ,2008.0
29952,32.0945801,34.7884202,12.78,recorded,2.0,12.78,10.303668,מבנה רגיל, ,1978.0
29959,32.0951743,34.7920502,2.15,recorded,1.0,2.15,12.439999,מבנה ארעי, ,
29966,32.0940039,34.7910174,16.32,recorded,4.0,16.32,15.065969,מבנה רגיל, ,0.0
29977,32.0931521,34.792868,12.19,recorded,1.0,12.19,3.1399994,מבנה ארעי, ,
29984,32.0931377,34.7932786,8.19,recorded,2.0,8.19,7.2767754,מבנה רגיל, ,1961.0
29991,32.0935697,34.7919791,8.29,recorded,1.0,8.29,10.904348,מבנה רגיל, ,1950.0
30002,32.0939807,34.794946,26.08,recorded,6.0,26.08,25.055782,מבנה רגיל, ,1979.0
30009,32.09616,34.7984758,3.15,recorded,1.0,3.15,2.96,מבנה רגיל, ,
30016,32.0938286,34.7953333,19.72,recorded,4.0,19.72,18.68511,מבנה רגיל, ,1976.0
30027,32.0943132,34.7912896,10.46,recorded,2.0,10.46,10.725,מבנה רגיל, ,2011.0
30034,32.0945433,34.7912749,13.22,recorded,2.0,13.22,12.358914,מבנה רגיל, ,1970.0
30041,32.0930691,34.7859348,1.32,recorded,1.0,1.32,3.9750004,מבנה ארעי, ,
30052,32.0719565,34.7707796,15.92,recorded,1.0,15.92,8.181747,מבנה רגיל, ,
30066,32.0721303,34.7730479,17.58,recorded,1.0,17.58,15.994134,מבנה ארעי, ,0.0
30077,32.0957558,34.776917,16.82,recorded,3.0,16.82,13.090649,מבנה רגיל, ,1985.0
30084,32.0844802,34.7945864,19.37,recorded,1.0,19.37,20.96,מבנה רגיל, ,1969.0
30091,32.0739176,34.7658001,84.47,recorded,3.0,84.47,90.44873,מבנה רגיל, ,1992.0
30102,32.0951629,34.7840724,21.35,recorded,3.0,21.35,17.758156,מבנה רגיל, ,1900.0
30109,32.0926715,34.7888998,13.0,recorded,2.0,13.0,12.932718,מבנה רגיל, ,1943.0
30116,32.0929196,34.791718,12.58,recorded,2.0,12.58,12.868068,מבנה רגיל, ,1953.0
30127,32.093153,34.7861465,11.2,recorded,1.0,11.2,11.105,מבנה רגיל, ,
30134,32.0946808,34.7865676,13.36,recorded,3.0,13.36,11.534497,מבנה רגיל, ,2002.0
30141,32.0927656,34.7909762,17.57,recorded,2.0,17.57,14.127844,מבנה ציבור,בית ספר עירוני ד,
30152,32.0948289,34.7884258,12.47,recorded,2.0,12.47,11.382556,מבנה רגיל, ,1969.0
30159,32.0934513,34.791991,5.15,recorded,2.0,5.15,11.049999,מבנה רגיל, ,1950.0
30167,32.0943924,34.7933801,16.22,recorded,4.0,16.22,15.055,מבנה רגיל, ,1968.0
30178,32.0953216,34.7909194,11.73,recorded,2.0,11.73,12.575001,מבנה רגיל, ,1952.0
30185,32.0930882,34.7927492,5.11,recorded,2.0,5.11,8.825001,מבנה רגיל, ,1956.0
30192,32.0940576,34.7952895,20.1,recorded,4.0,20.1,18.275433,מבנה רגיל, ,1968.0
30203,32.0948543,34.7949695,22.85,recorded,4.0,22.85,19.285406,מבנה רגיל, ,1968.0
29280,32.0846803,34.7769031,4.29,recorded,1.0,4.29,16.755001,מבנה רגיל, ,
29287,32.0851041,34.7814853,19.62,recorded,4.0,19.62,16.568062,מבנה רגיל, ,1959.0
29298,32.0870155,34.7742507,2.59,recorded,1.0,2.59,2.6324997,תחנת אוטובוס, ,
29305,32.0855743,34.7732409,29.52,recorded,6.0,29.52,28.214151,מבנה רגיל, ,2004.0
29313,32.0840584,34.7862904,17.85,recorded,3.0,17.85,14.107762,מבנה רגיל, ,1959.0
29324,32.0848796,34.7692811,8.66,recorded,1.0,8.66,7.2344456,מבנה ארעי, ,
29349,32.0770085,34.771776,83.24,recorded,22.0,83.24,80.80849,מבנה רגיל, ,1975.0
29388,32.0810677,34.7735531,15.37,recorded,4.0,15.37,19.398542,מבנה רגיל, ,1936.0
29424,32.0818645,34.7895388,1.03,recorded,1.0,1.03,2.089578,מבנה ארעי, ,
29431,32.0837995,34.7967076,16.75,recorded,1.0,16.75,17.0,מבנה רגיל, ,
29438,32.0810057,34.7925554,8.08,recorded,1.0,8.08,5.388939,מבנה ארעי, ,1950.0
29449,32.0767446,34.7878554,12.31,recorded,1.0,12.31,8.396252,תחנת אוטובוס, ,
29474,32.0764362,34.7710593,15.55,recorded,3.0,15.55,11.013891,מבנה רגיל, ,1938.0
29531,32.0797745,34.7685622,12.29,recorded,3.0,12.29,10.020621,מבנה רגיל, ,1935.0
29567,32.0797251,34.7700302,23.83,recorded,6.0,23.83,20.39856,מבנה רגיל, ,0.0
29617,32.0824713,34.7691324,20.33,recorded,1.0,20.33,16.382387,מבנה רגיל, ,1992.0
29631,32.0739068,34.7738629,23.9,recorded,5.0,23.9,19.674322,מבנה רגיל, ,1998.0
29642,32.0719398,34.7714309,22.72,recorded,1.0,22.72,4.239726,מבנה ארעי, ,
29649,32.0729547,34.7717673,8.81,recorded,1.0,8.81,7.7299995,מבנה ארעי, ,
29667,32.0757802,34.7710107,10.35,recorded,1.0,10.35,6.073889,מבנה ארעי, ,
29674,32.0753647,34.771885,4.75,recorded,1.0,4.75,0.08045477,מבנה ארעי, ,
29681,32.0736367,34.7667792,3.59,recorded,1.0,3.59,4.795,מבנה ארעי, ,
29692,32.0739146,34.768427,21.61,recorded,1.0,21.61,3.9493053,מבנה ארעי, ,
29699,32.0770146,34.7665961,11.26,recorded,2.0,11.26,7.356733,מבנה רגיל, ,1941.0
29706,32.0711624,34.7709651,14.52,recorded,1.0,14.52,7.76,מבנה ארעי, ,
29717,32.0731407,34.7690819,16.78,recorded,1.0,16.78,12.822701,מבנה ארעי, ,
29731,32.0760497,34.767497,23.67,recorded,5.0,23.67,19.1271,מבנה רגיל, ,1997.0
29742,32.0745395,34.7706893,22.04,recorded,5.0,22.04,19.33714,מבנה רגיל, ,1937.0
29749,32.0710397,34.7719877,14.14,recorded,3.0,14.14,10.577499,מבנה רגיל, ,1939.0
29756,32.0684851,34.7828071,16.09,recorded,3.0,16.09,13.27345,מבנה רגיל, ,1963.0
29767,32.0648109,34.7779624,3.98,recorded,1.0,3.98,7.9883327,מבנה ארעי, ,
29774,32.0665336,34.7828799,21.84,recorded,4.0,21.84,16.949018,מבנה רגיל, ,1963.0
29792,32.0657146,34.7812301,12.38,recorded,3.0,12.38,12.328907,מבנה רגיל, ,
24019,32.0810786,34.7919159,7.24,recorded,2.0,7.24,6.7587824,מבנה רגיל, ,1950.0
24044,32.0838004,34.7817166,17.98,recorded,4.0,17.98,16.190073,מבנה רגיל, ,1956.0
24046,32.0834629,34.7816567,19.49,recorded,3.0,19.49,17.007961,מבנה רגיל, ,1969.0
24053,32.0843761,34.775829,7.24,recorded,2.0,7.24,10.825001,מבנה רגיל, ,1940.0
24055,32.0844556,34.7749169,18.93,recorded,4.0,18.93,16.569567,מבנה רגיל, ,1941.0
24078,32.0827336,34.7830874,18.28,recorded,3.0,18.28,17.164145,מבנה רגיל, ,2025.0
24080,32.0827721,34.787144,17.33,recorded,3.0,17.33,15.715,מבנה רגיל, ,1958.0
24085,32.0830067,34.7874279,17.94,recorded,3.0,17.94,16.73726,מבנה רגיל, ,1959.0
24087,32.0831018,34.7886173,17.41,recorded,4.0,17.41,15.700001,מבנה רגיל, ,1951.0
24089,32.0831549,34.788403,13.3,recorded,3.0,13.3,12.334099,מבנה ציבור, ,1959.0
24110,32.0837277,34.785904,25.68,recorded,6.0,25.68,24.391777,מבנה רגיל, ,1963.0
24112,32.0838112,34.784472,13.93,recorded,3.0,13.93,16.007895,מבנה רגיל, ,1952.0
24114,32.0860553,34.7752907,12.03,recorded,3.0,12.03,11.804826,מבנה רגיל, ,1946.0
24119,32.0847833,34.7760377,14.61,recorded,3.0,14.61,14.026226,מבנה רגיל, ,1961.0
24121,32.0847102,34.7749375,16.81,recorded,3.0,16.81,15.739007,מבנה רגיל, ,1989.0
24144,32.0849473,34.7731433,17.17,recorded,4.0,17.17,18.426945,מבנה רגיל, ,1958.0
24146,32.084989,34.780756,18.5,recorded,3.0,18.5,16.405611,מבנה רגיל, ,1950.0
24153,32.085203,34.7730831,13.45,recorded,3.0,13.45,12.431706,מבנה רגיל, ,1936.0
24155,32.0852613,34.7742559,22.5,recorded,5.0,22.5,21.699512,מבנה רגיל, ,1936.0
24178,32.0849365,34.775695,15.2,recorded,3.0,15.2,14.378123,מבנה רגיל, ,1963.0
24180,32.085344,34.7754723,15.34,recorded,3.0,15.34,14.903159,מבנה רגיל, ,2005.0
24187,32.0855332,34.7758437,12.31,recorded,3.0,12.31,11.904999,מבנה רגיל, ,1968.0
24212,32.0823486,34.7937839,18.91,recorded,3.0,18.91,17.06,מבנה רגיל, ,1950.0
24221,32.0811211,34.7827084,15.34,recorded,3.0,15.34,17.0,מבנה רגיל, ,1952.0
24244,32.0861568,34.7760179,15.9,recorded,1.0,15.9,14.480804,מבנה רגיל, ,1952.0
24246,32.083926,34.7768329,18.74,recorded,3.0,18.74,17.817396,מבנה רגיל, ,1948.0
24253,32.0874036,34.771036,17.19,recorded,4.0,17.19,21.814728,מבנה רגיל, ,1960.0
24255,32.0776027,34.7891149,97.16,recorded,22.0,97.16,99.420975,מבנה ציבור,בית IBM,1978.0
24278,32.0868369,34.7710437,17.86,recorded,4.0,17.86,17.57088,מבנה רגיל, ,1946.0
24280,32.08255,34.7846228,17.47,recorded,4.0,17.47,15.164691,מבנה רגיל, ,1955.0
29131,32.081013,34.7923366,6.13,recorded,1.0,6.13,3.7799988,מבנה ארעי, ,
29154,32.0867299,34.7751342,26.06,recorded,1.0,26.06,25.766123,מבנה רגיל, ,1947.0
29156,32.0872807,34.7727389,9.68,recorded,2.0,9.68,11.0881605,מבנה רגיל, ,1952.0
29163,32.0858149,34.7693818,0.59,recorded,1.0,0.59,2.2450008,מבנה ארעי, ,
29186,32.0847695,34.7848277,11.45,recorded,1.0,11.45,10.0,תחנת אוטובוס, ,
29188,32.0820109,34.7916854,27.12,recorded,6.0,27.12,26.14554,מבנה רגיל, ,1967.0
29190,32.0820933,34.7913243,26.91,recorded,7.0,26.91,25.485588,מבנה רגיל, ,1967.0
29195,32.0830489,34.7904399,18.11,recorded,3.0,18.11,16.375,מבנה רגיל, ,1958.0
29197,32.0833373,34.7899588,2.53,recorded,1.0,2.53,2.255001,תחנת אוטובוס, ,
29220,32.0803972,34.792762,5.21,recorded,1.0,5.21,4.8950005,מבנה ארעי, ,
29222,32.08051,34.79271,7.97,recorded,1.0,7.97,5.3974204,מבנה ארעי, ,
29229,32.0807658,34.7922494,2.63,recorded,1.0,2.63,6.5,מבנה ארעי, ,
29231,32.0810103,34.791999,6.39,recorded,1.0,6.39,5.8899994,מבנה ארעי, ,
29254,32.0808102,34.7920107,8.86,recorded,1.0,8.86,6.9597034,מבנה ארעי, ,
29256,32.0800742,34.7921996,9.19,recorded,2.0,9.19,9.382528,מבנה רגיל, ,2004.0
29263,32.080843,34.7881759,21.81,recorded,6.0,21.81,21.81799,מבנה ציבור,בית עובדי העירייה,1970.0
29265,32.0805647,34.7846839,16.61,recorded,2.0,16.61,14.861072,מבנה ציבור, ,1964.0
29288,32.0869192,34.7729696,2.59,recorded,1.0,2.59,3.0746298,תחנת אוטובוס, ,
29290,32.0866515,34.7750927,26.58,recorded,1.0,26.58,25.090038,מבנה רגיל, ,2016.0
29295,32.0851129,34.775775,15.77,recorded,2.0,15.77,12.02,מבנה רגיל, ,2005.0
29297,32.086616,34.770474,18.8,recorded,1.0,18.8,18.077456,מבנה רגיל, ,1949.0
29330,32.0784839,34.7677773,2.87,recorded,1.0,2.87,0.46000004,מבנה ארעי, ,
29332,32.0798706,34.7815841,28.72,recorded,6.0,28.72,29.0,מבנה רגיל, ,1962.0
29355,32.0834229,34.7688091,5.87,recorded,1.0,5.87,2.916667,מבנה ארעי, ,
29364,32.0790049,34.7682108,6.9,recorded,1.0,6.9,1.3463627,מבנה ארעי, ,
29389,32.0810785,34.7719098,12.37,recorded,1.0,12.37,13.700001,מבנה ארעי, ,
29398,32.0756911,34.782877,6.82,recorded,1.0,6.82,1.0877428,תחנת אוטובוס, ,
29421,32.0848252,34.7825608,15.83,recorded,1.0,15.83,14.310335,מבנה רגיל, ,2006.0
29423,32.0816694,34.7893296,54.77,recorded,16.0,54.77,52.43248,מבנה רגיל, ,2004.0
29455,32.0842968,34.7691598,2.77,recorded,1.0,2.77,1.5769231,מבנה ארעי, ,
29464,32.0784919,34.7691693,29.02,recorded,5.0,29.02,20.89303,מבנה רגיל, ,1937.0
